"participant","date","model number","building","x","y","error"
"0043","2020-09-24 16:15:16 UTC","0","Sauer Center","41","27","584.4142366506826"
"0043","2020-09-24 16:15:16 UTC","0","Harris Hall","354","29","241.1016383187804"
"0043","2020-09-24 16:15:16 UTC","0","Batty House","103","394","143.7358688706476"
"0043","2020-09-24 16:15:16 UTC","0","Lynch Station","106","201","121.51131634543344"
"0043","2020-09-24 16:15:16 UTC","0","Harvey House","28","446","268.8438208328397"
"0044","2020-09-24 16:22:25 UTC","0","Tobler Museum","267","494","435.27003113010204"
"0044","2020-09-24 16:22:25 UTC","0","Sauer Center","53","418","705.5161231325617"
"0044","2020-09-24 16:22:25 UTC","0","Snow Church","59","260","659.2981116308464"
"0044","2020-09-24 16:22:25 UTC","0","Golledge Hall","240","251","326.4597984438513"
"0044","2020-09-24 16:22:25 UTC","0","Harvey House","581","21","545.5868400172424"
"0044","2020-09-24 16:22:25 UTC","0","Harris Hall","443","211","228.49288829195538"
"0044","2020-09-24 16:22:25 UTC","0","Lynch Station","638","325","657.4777562777314"
"0044","2020-09-24 16:22:25 UTC","0","Batty House","620","493","632.8427924848319"
"0046","2020-09-24 19:11:47 UTC","0","Harvey House","13","251","365.6733515037704"
"0046","2020-09-24 19:11:47 UTC","0","Sauer Center","592","161","159.45218719101973"
"0046","2020-09-24 19:11:47 UTC","0","Tobler Museum","317","464","384.6296920415791"
"0046","2020-09-24 19:11:47 UTC","0","Lynch Station","216","322","284.2885857715712"
"0046","2020-09-24 19:11:47 UTC","0","Golledge Hall","556","397","106.30145812734649"
"0046","2020-09-24 19:11:47 UTC","0","Snow Church","307","62","433.27820162108316"
"0046","2020-09-24 19:11:47 UTC","0","Harris Hall","707","39","526.3392442142235"
"0046","2020-09-24 19:11:47 UTC","0","Batty House","373","255","346.41737831696605"
"0047","2020-09-25 14:07:10 UTC","0","Batty House","44","428","156.92354826475216"
"0047","2020-09-25 14:07:10 UTC","0","Lynch Station","3","223","99.40824915468535"
"0047","2020-09-25 14:07:10 UTC","0","Harris Hall","146","100","143.65583872575453"
"0047","2020-09-25 14:07:10 UTC","0","Golledge Hall","320","68","330.55256768024054"
"0047","2020-09-25 14:07:10 UTC","0","Snow Church","503","140","222.69710370815332"
"0047","2020-09-25 14:07:10 UTC","0","Sauer Center","591","214","211.74749113035554"
"0047","2020-09-25 14:07:10 UTC","0","Harvey House","397","245","261.16852796613915"
"0047","2020-09-25 14:07:10 UTC","0","Tobler Museum","330","406","327.4522866006588"
"0052","2020-09-25 17:07:23 UTC","0","Batty House","27","511","239.0"
"0052","2020-09-25 17:07:23 UTC","0","Lynch Station","88","427","312.385979198811"
"0052","2020-09-25 17:07:23 UTC","0","Harvey House","625","482","331.0135948869774"
"0052","2020-09-25 17:07:23 UTC","0","Harris Hall","345","451","259.8557292037257"
"0052","2020-09-25 17:07:23 UTC","0","Golledge Hall","420","240","152.76452467768817"
"0052","2020-09-25 17:07:23 UTC","0","Snow Church","547","107","195.35864454894235"
"0052","2020-09-25 17:07:23 UTC","0","Sauer Center","389","14","236.17154782064668"
"0052","2020-09-25 17:07:23 UTC","0","Tobler Museum","227","98","267.0805122055894"
"0053","2020-09-25 17:12:26 UTC","0","Batty House","27","482","210.0"
"0053","2020-09-25 17:12:26 UTC","0","Lynch Station","41","247","126.37246535539299"
"0053","2020-09-25 17:12:26 UTC","0","Harris Hall","364","205","150.4725888658795"
"0053","2020-09-25 17:12:26 UTC","0","Harvey House","398","42","455.04395392093716"
"0053","2020-09-25 17:12:26 UTC","0","Tobler Museum","583","116","90.19977827023745"
"0053","2020-09-25 17:12:26 UTC","0","Sauer Center","614","261","256.236219141635"
"0053","2020-09-25 17:12:26 UTC","0","Snow Church","591","398","229.94347131414713"
"0053","2020-09-25 17:12:26 UTC","0","Golledge Hall","391","448","233.6193485137736"
"0055","2020-09-28 21:17:19 UTC","0","Lynch Station","636","27","631.4942596730393"
"0055","2020-09-28 21:17:19 UTC","0","Golledge Hall","211","380","364.04670030093666"
"0055","2020-09-28 21:17:19 UTC","0","Harris Hall","262","247","51.478150704935004"
"0055","2020-09-28 21:17:19 UTC","0","Snow Church","400","322","336.964389809962"
"0055","2020-09-28 21:17:19 UTC","0","Harvey House","657","203","459.66618322430463"
"0055","2020-09-28 21:17:19 UTC","0","Batty House","510","33","538.8970217026626"
"0055","2020-09-28 21:17:19 UTC","0","Sauer Center","6","99","626.0966379082386"
"0055","2020-09-28 21:17:19 UTC","0","Tobler Museum","31","479","583.8604285272295"
"0057","2020-09-30 14:15:44 UTC","0","Golledge Hall","613","352","78.24321056807422"
"0057","2020-09-30 14:15:44 UTC","0","Snow Church","360","177","357.0994259306503"
"0057","2020-09-30 14:15:44 UTC","0","Sauer Center","509","101","150.57224179774968"
"0057","2020-09-30 14:15:44 UTC","0","Tobler Museum","204","190","296.89223634174067"
"0057","2020-09-30 14:15:44 UTC","0","Lynch Station","4","334","210.15232570685484"
"0057","2020-09-30 14:15:44 UTC","0","Batty House","77","511","244.1741182025646"
"0057","2020-09-30 14:15:44 UTC","0","Harris Hall","131","138","121.6552506059644"
"0057","2020-09-30 14:15:44 UTC","0","Harvey House","19","9","549.7281146166712"
"0058","2020-09-30 16:06:13 UTC","0","Golledge Hall","623","16","281.2578887782528"
"0058","2020-09-30 16:06:13 UTC","0","Snow Church","326","38","424.25110488954533"
"0058","2020-09-30 16:06:13 UTC","0","Sauer Center","204","166","450.73495537843525"
"0058","2020-09-30 16:06:13 UTC","0","Tobler Museum","497","199","77.10382610480494"
"0058","2020-09-30 16:06:13 UTC","0","Batty House","625","347","602.6848264225672"
"0058","2020-09-30 16:06:13 UTC","0","Lynch Station","331","318","373.35907649339396"
"0058","2020-09-30 16:06:13 UTC","0","Harris Hall","225","479","253.1975513309716"
"0058","2020-09-30 16:06:13 UTC","0","Harvey House","551","489","257.0311265197272"
"0059","2020-09-30 17:14:12 UTC","0","Batty House","77","515","248.09070921741508"
"0059","2020-09-30 17:14:12 UTC","0","Lynch Station","20","355","231.1384866265244"
"0059","2020-09-30 17:14:12 UTC","0","Harris Hall","242","362","138.6542462386205"
"0059","2020-09-30 17:14:12 UTC","0","Harvey House","438","478","144.1700384962146"
"0059","2020-09-30 17:14:12 UTC","0","Golledge Hall","526","369","86.76404785393545"
"0059","2020-09-30 17:14:12 UTC","0","Snow Church","646","296","114.80853626799707"
"0059","2020-09-30 17:14:12 UTC","0","Sauer Center","533","143","165.8553586713435"
"0059","2020-09-30 17:14:12 UTC","0","Tobler Museum","378","173","125.80143083447024"
"0061","2020-09-30 19:09:56 UTC","0","Batty House","","",""
"0061","2020-09-30 19:09:56 UTC","0","Golledge Hall","208","348","360.5343256889696"
"0061","2020-09-30 19:09:56 UTC","0","Snow Church","393","205","323.0"
"0061","2020-09-30 19:09:56 UTC","0","Sauer Center","200","133","443.85695894060285"
"0061","2020-09-30 19:09:56 UTC","0","Tobler Museum","59","230","447.2359556207439"
"0061","2020-09-30 19:09:56 UTC","0","Harvey House","99","440","200.124960961895"
"0061","2020-09-30 19:09:56 UTC","0","Harris Hall","597","131","393.6356183070836"
"0061","2020-09-30 19:09:56 UTC","0","Lynch Station","399","31","398.0175875511031"
"0063","2020-10-01 15:06:39 UTC","0","Batty House","83","507","241.58021442162848"
"0063","2020-10-01 15:06:39 UTC","0","Lynch Station","6","293","169.10647533432893"
"0063","2020-10-01 15:06:39 UTC","0","Golledge Hall","236","82","388.92801390488705"
"0063","2020-10-01 15:06:39 UTC","0","Harris Hall","431","206","216.92394980729998"
"0063","2020-10-01 15:06:39 UTC","0","Harvey House","443","73","438.11528163258583"
"0063","2020-10-01 15:06:39 UTC","0","Sauer Center","662","306","303.2655601943617"
"0063","2020-10-01 15:06:39 UTC","0","Tobler Museum","432","462","345.42871913030046"
"0063","2020-10-01 15:06:39 UTC","0","Snow Church","697","31","175.03428235634297"
"0064","2020-10-01 16:09:40 UTC","0","Harvey House","409","296","221.23742902140225"
"0064","2020-10-01 16:09:40 UTC","0","Harris Hall","530","418","368.90242612376517"
"0064","2020-10-01 16:09:40 UTC","0","Lynch Station","344","98","333.01651610693426"
"0064","2020-10-01 16:09:40 UTC","0","Batty House","406","8","461.8841846177459"
"0064","2020-10-01 16:09:40 UTC","0","Snow Church","80","135","639.8406051510017"
"0064","2020-10-01 16:09:40 UTC","0","Sauer Center","38","330","670.9649767312746"
"0064","2020-10-01 16:09:40 UTC","0","Golledge Hall","237","354","333.0135132393279"
"0064","2020-10-01 16:09:40 UTC","0","Tobler Museum","583","241","149.20120642943877"
"0070","2020-10-02 14:08:30 UTC","0","Harvey House","38","438","260.2786967848118"
"0070","2020-10-02 14:08:30 UTC","0","Snow Church","187","238","530.0283011311755"
"0070","2020-10-02 14:08:30 UTC","0","Golledge Hall","42","270","522.4222430180399"
"0070","2020-10-02 14:08:30 UTC","0","Sauer Center","337","185","339.62332075403776"
"0070","2020-10-02 14:08:30 UTC","0","Tobler Museum","506","175","54.57105459856901"
"0070","2020-10-02 14:08:30 UTC","0","Batty House","518","400","507.41009055792335"
"0070","2020-10-02 14:08:30 UTC","0","Harris Hall","373","395","231.3547060251855"
"0070","2020-10-02 14:08:30 UTC","0","Lynch Station","190","374","306.8941185490527"
"0071","2020-10-02 16:10:00 UTC","0","Batty House","87","507","242.53865671269807"
"0071","2020-10-02 16:10:00 UTC","0","Harris Hall","336","307","145.60906565183365"
"0071","2020-10-02 16:10:00 UTC","0","Lynch Station","50","221","104.17773274553444"
"0071","2020-10-02 16:10:00 UTC","0","Harvey House","647","437","356.24850876880873"
"0071","2020-10-02 16:10:00 UTC","0","Sauer Center","582","13","43.73785545725808"
"0071","2020-10-02 16:10:00 UTC","0","Tobler Museum","411","87","89.15716460273958"
"0071","2020-10-02 16:10:00 UTC","0","Snow Church","662","143","82.21921916437786"
"0071","2020-10-02 16:10:00 UTC","0","Golledge Hall","513","210","95.71833680126291"
"0072","2020-10-02 16:38:36 UTC","0","Golledge Hall","409","479","243.65754656894993"
"0072","2020-10-02 16:38:36 UTC","0","Snow Church","653","304","117.34564329364768"
"0072","2020-10-02 16:38:36 UTC","0","Sauer Center","609","8","16.278820596099706"
"0072","2020-10-02 16:38:36 UTC","0","Tobler Museum","374","60","134.18271125595876"
"0072","2020-10-02 16:38:36 UTC","0","Harvey House","264","310","177.55280904564702"
"0072","2020-10-02 16:38:36 UTC","0","Harris Hall","37","343","213.00938946440834"
"0072","2020-10-02 16:38:36 UTC","0","Lynch Station","130","44","142.56226709757388"
"0072","2020-10-02 16:38:36 UTC","0","Batty House","32","111","161.07762104029226"
"0074","2020-10-05 19:10:49 UTC","0","Golledge Hall","530","431","144.06942770761603"
"0074","2020-10-05 19:10:49 UTC","0","Sauer Center","571","12","54.45181356024793"
"0074","2020-10-05 19:10:49 UTC","0","Snow Church","654","263","84.8999411071645"
"0074","2020-10-05 19:10:49 UTC","0","Tobler Museum","344","10","186.40010729610646"
"0074","2020-10-05 19:10:49 UTC","0","Harvey House","46","11","534.9579422721005"
"0074","2020-10-05 19:10:49 UTC","0","Lynch Station","22","275","151.33076356114773"
"0074","2020-10-05 19:10:49 UTC","0","Harris Hall","162","118","120.30378215168466"
"0074","2020-10-05 19:10:49 UTC","0","Batty House","104","503","243.4953798329652"
"0075","2020-10-06 17:07:18 UTC","0","Lynch Station","125","17","155.62133529821674"
"0075","2020-10-06 17:07:18 UTC","0","Batty House","16","150","122.494897852931"
"0075","2020-10-06 17:07:18 UTC","0","Harris Hall","191","248","32.55764119219941"
"0075","2020-10-06 17:07:18 UTC","0","Harvey House","392","473","98.73196037757987"
"0075","2020-10-06 17:07:18 UTC","0","Golledge Hall","415","38","293.6153946917634"
"0075","2020-10-06 17:07:18 UTC","0","Snow Church","395","224","321.5618136533006"
"0075","2020-10-06 17:07:18 UTC","0","Tobler Museum","680","113","187.21645226849054"
"0075","2020-10-06 17:07:18 UTC","0","Sauer Center","533","288","297.578561055732"
"0076","2020-10-07 14:00:57 UTC","0","Golledge Hall","346","479","287.86802531715813"
"0076","2020-10-07 14:00:57 UTC","0","Snow Church","303","284","420.4878119517854"
"0076","2020-10-07 14:00:57 UTC","0","Sauer Center","66","304","633.9416376923036"
"0076","2020-10-07 14:00:57 UTC","0","Tobler Museum","80","460","533.6787423160117"
"0076","2020-10-07 14:00:57 UTC","0","Harvey House","678","202","477.0167711936342"
"0076","2020-10-07 14:00:57 UTC","0","Harris Hall","465","233","250.09798079952586"
"0076","2020-10-07 14:00:57 UTC","0","Lynch Station","448","61","440.52809218028307"
"0076","2020-10-07 14:00:57 UTC","0","Batty House","559","13","591.6967128521165"
"0077","2020-10-07 18:02:38 UTC","0","Golledge Hall","477","331","95.75489543621255"
"0077","2020-10-07 18:02:38 UTC","0","Tobler Museum","336","40","177.12425017484196"
"0077","2020-10-07 18:02:38 UTC","0","Snow Church","645","175","77.07788269017254"
"0077","2020-10-07 18:02:38 UTC","0","Sauer Center","546","6","79.00632886041473"
"0077","2020-10-07 18:02:38 UTC","0","Harvey House","168","427","138.70832707519762"
"0077","2020-10-07 18:02:38 UTC","0","Harris Hall","116","222","99.08077512817509"
"0077","2020-10-07 18:02:38 UTC","0","Lynch Station","42","3","124.66354719804824"
"0077","2020-10-07 18:02:38 UTC","0","Batty House","14","16","256.3298656028985"
"0078","2020-10-08 14:04:46 UTC","0","Batty House","","",""
"0078","2020-10-08 14:04:46 UTC","0","Golledge Hall","132","472","468.3855249684815"
"0078","2020-10-08 14:04:46 UTC","0","Sauer Center","102","169","548.1103903412159"
"0078","2020-10-08 14:04:46 UTC","0","Lynch Station","539","71","529.6583804680145"
"0078","2020-10-08 14:04:46 UTC","0","Snow Church","278","184","438.50313567864026"
"0078","2020-10-08 14:04:46 UTC","0","Tobler Museum","37","346","508.0472418978377"
"0078","2020-10-08 14:04:46 UTC","0","Harvey House","626","244","410.2499238269277"
"0078","2020-10-08 14:04:46 UTC","0","Harris Hall","465","290","258.0620080523284"
"0079","2020-10-08 16:01:31 UTC","0","Golledge Hall","626","387","114.28035701729323"
"0079","2020-10-08 16:01:31 UTC","0","Lynch Station","55","285","166.6433316997713"
"0079","2020-10-08 16:01:31 UTC","0","Batty House","252","467","297.7414986191881"
"0079","2020-10-08 16:01:31 UTC","0","Harris Hall","215","196","30.0"
"0079","2020-10-08 16:01:31 UTC","0","Harvey House","292","37","448.0044642634714"
"0079","2020-10-08 16:01:31 UTC","0","Snow Church","477","285","252.03372790164414"
"0079","2020-10-08 16:01:31 UTC","0","Sauer Center","493","151","196.82479518597245"
"0079","2020-10-08 16:01:31 UTC","0","Tobler Museum","646","35","176.00568172647155"
"0080","2020-10-08 16:53:34 UTC","0","Golledge Hall","295","350","275.3942628305826"
"0080","2020-10-08 16:53:34 UTC","0","Snow Church","477","377","294.45712760943655"
"0080","2020-10-08 16:53:34 UTC","0","Sauer Center","528","241","255.15681452785068"
"0080","2020-10-08 16:53:34 UTC","0","Tobler Museum","394","201","126.65701717630967"
"0080","2020-10-08 16:53:34 UTC","0","Harvey House","128","303","246.3331078032346"
"0080","2020-10-08 16:53:34 UTC","0","Harris Hall","195","227","20.024984394500787"
"0080","2020-10-08 16:53:34 UTC","0","Lynch Station","206","73","200.59162494979694"
"0080","2020-10-08 16:53:34 UTC","0","Batty House","368","119","373.75125417849773"
"0081","2020-10-08 18:03:21 UTC","0","Batty House","28","44","228.0021929719098"
"0081","2020-10-08 18:03:21 UTC","0","Lynch Station","110","16","145.83552379307312"
"0081","2020-10-08 18:03:21 UTC","0","Harris Hall","186","252","38.948684188300895"
"0081","2020-10-08 18:03:21 UTC","0","Harvey House","357","278","216.37467504308356"
"0081","2020-10-08 18:03:21 UTC","0","Golledge Hall","456","420","168.24089871371942"
"0081","2020-10-08 18:03:21 UTC","0","Sauer Center","610","256","251.44780770569466"
"0081","2020-10-08 18:03:21 UTC","0","Tobler Museum","662","82","173.66922582887275"
"0081","2020-10-08 18:03:21 UTC","0","Snow Church","493","170","225.72992712531496"
"0082","2020-10-08 20:01:49 UTC","0","Batty House","33","476","204.08821622033938"
"0082","2020-10-08 20:01:49 UTC","0","Lynch Station","0","280","156.46085772486356"
"0082","2020-10-08 20:01:49 UTC","0","Harris Hall","205","174","52.952809179494906"
"0082","2020-10-08 20:01:49 UTC","0","Harvey House","379","462","88.05679985100527"
"0082","2020-10-08 20:01:49 UTC","0","Sauer Center","625","4","1.0"
"0082","2020-10-08 20:01:49 UTC","0","Golledge Hall","495","149","157.87653403846943"
"0082","2020-10-08 20:01:49 UTC","0","Snow Church","719","115","90.0499861188218"
"0082","2020-10-08 20:01:49 UTC","0","Tobler Museum","440","4","129.3560976529518"
"0083","2020-10-09 18:09:34 UTC","0","Golledge Hall","673","491","227.7740108089595"
"0083","2020-10-09 18:09:34 UTC","0","Snow Church","697","345","141.2834031300209"
"0083","2020-10-09 18:09:34 UTC","0","Sauer Center","522","320","331.41213013406735"
"0083","2020-10-09 18:09:34 UTC","0","Tobler Museum","364","336","249.8739682319869"
"0083","2020-10-09 18:09:34 UTC","0","Harris Hall","188","195","41.10960958218893"
"0083","2020-10-09 18:09:34 UTC","0","Harvey House","206","15","478.1673347270807"
"0083","2020-10-09 18:09:34 UTC","0","Lynch Station","320","49","317.0"
"0083","2020-10-09 18:09:34 UTC","0","Batty House","342","2","414.87950057817994"
"0084","2020-10-12 14:09:10 UTC","0","Batty House","751","505","760.5688660469872"
"0084","2020-10-12 14:09:10 UTC","0","Harvey House","726","231","501.13870335467004"
"0084","2020-10-12 14:09:10 UTC","0","Lynch Station","471","418","545.0843971349758"
"0084","2020-10-12 14:09:10 UTC","0","Harris Hall","546","275","334.6072324382723"
"0084","2020-10-12 14:09:10 UTC","0","Tobler Museum","182","216","324.89536777245684"
"0084","2020-10-12 14:09:10 UTC","0","Sauer Center","20","57","607.2305987020087"
"0084","2020-10-12 14:09:10 UTC","0","Golledge Hall","349","66","311.20732639190874"
"0084","2020-10-12 14:09:10 UTC","0","Snow Church","232","6","523.3134815767696"
"0085","2020-10-12 16:08:28 UTC","0","Harvey House","701","166","517.117008035899"
"0085","2020-10-12 16:08:28 UTC","0","Sauer Center","194","30","431.7244491570984"
"0085","2020-10-12 16:08:28 UTC","0","Tobler Museum","15","129","478.05125248240904"
"0085","2020-10-12 16:08:28 UTC","0","Snow Church","363","93","370.34173407813495"
"0085","2020-10-12 16:08:28 UTC","0","Golledge Hall","522","177","121.49074038789952"
"0085","2020-10-12 16:08:28 UTC","0","Harris Hall","373","253","160.29036153181514"
"0085","2020-10-12 16:08:28 UTC","0","Lynch Station","214","363","312.92970456637704"
"0085","2020-10-12 16:08:28 UTC","0","Batty House","95","390","136.19104228986575"
"0086","2020-10-12 18:00:55 UTC","0","Lynch Station","121","191","127.94530081249565"
"0086","2020-10-12 18:00:55 UTC","0","Batty House","28","255","17.029386365926403"
"0086","2020-10-12 18:00:55 UTC","0","Harris Hall","291","386","177.13271860387624"
"0086","2020-10-12 18:00:55 UTC","0","Harvey House","68","474","226.2675407565124"
"0086","2020-10-12 18:00:55 UTC","0","Golledge Hall","559","364","73.17103251970687"
"0086","2020-10-12 18:00:55 UTC","0","Sauer Center","604","61","59.80802621722272"
"0086","2020-10-12 18:00:55 UTC","0","Tobler Museum","385","177","121.19818480488888"
"0086","2020-10-12 18:00:55 UTC","0","Snow Church","694","227","31.11269837220809"
"0087","2020-10-13 14:05:05 UTC","0","Batty House","10","158","115.26057435220423"
"0087","2020-10-13 14:05:05 UTC","0","Lynch Station","107","11","147.6279106402309"
"0087","2020-10-13 14:05:05 UTC","0","Harris Hall","311","199","99.72462083156798"
"0087","2020-10-13 14:05:05 UTC","0","Harvey House","18","396","289.99482754007875"
"0087","2020-10-13 14:05:05 UTC","0","Tobler Museum","463","261","142.20056258679148"
"0087","2020-10-13 14:05:05 UTC","0","Sauer Center","597","7","28.071337695236398"
"0087","2020-10-13 14:05:05 UTC","0","Snow Church","715","268","63.00793600809346"
"0087","2020-10-13 14:05:05 UTC","0","Golledge Hall","607","497","210.440015206234"
"0088","2020-10-13 19:05:11 UTC","0","Golledge Hall","224","20","434.7884543085292"
"0088","2020-10-13 19:05:11 UTC","0","Snow Church","102","120","619.8556283522801"
"0088","2020-10-13 19:05:11 UTC","0","Sauer Center","159","245","524.1717275855309"
"0088","2020-10-13 19:05:11 UTC","0","Tobler Museum","339","133","154.39235732380018"
"0088","2020-10-13 19:05:11 UTC","0","Harvey House","652","108","519.8971052044818"
"0088","2020-10-13 19:05:11 UTC","0","Lynch Station","423","415","503.5891182303287"
"0088","2020-10-13 19:05:11 UTC","0","Harris Hall","518","254","304.2909791630373"
"0088","2020-10-13 19:05:11 UTC","0","Batty House","667","394","651.5243663900836"
"0089","2020-10-14 14:03:10 UTC","0","Sauer Center","351","15","274.18242102658587"
"0089","2020-10-14 14:03:10 UTC","0","Snow Church","492","104","245.7173172570464"
"0089","2020-10-14 14:03:10 UTC","0","Tobler Museum","226","107","267.4210163767986"
"0089","2020-10-14 14:03:10 UTC","0","Golledge Hall","492","224","98.35141076771599"
"0089","2020-10-14 14:03:10 UTC","0","Lynch Station","17","391","267.0468123756582"
"0089","2020-10-14 14:03:10 UTC","0","Batty House","20","531","259.09457732650446"
"0089","2020-10-14 14:03:10 UTC","0","Harris Hall","208","284","58.42088667591412"
"0089","2020-10-14 14:03:10 UTC","0","Harvey House","609","492","315.07776817795315"
"0090","2020-10-14 14:12:46 UTC","0","Batty House","11","31","241.53053637169774"
"0090","2020-10-14 14:12:46 UTC","0","Lynch Station","56","9","123.13001258832064"
"0090","2020-10-14 14:12:46 UTC","0","Harvey House","684","473","390.1845717093386"
"0090","2020-10-14 14:12:46 UTC","0","Snow Church","286","431","485.77360982251804"
"0090","2020-10-14 14:12:46 UTC","0","Sauer Center","584","73","79.40403012442127"
"0090","2020-10-14 14:12:46 UTC","0","Golledge Hall","49","384","523.3297239790609"
"0090","2020-10-14 14:12:46 UTC","0","Harris Hall","205","271","46.09772228646444"
"0090","2020-10-14 14:12:46 UTC","0","Tobler Museum","521","265","145.71547618561317"
"0091","2020-10-14 16:11:50 UTC","0","Batty House","141","468","226.74214429611447"
"0091","2020-10-14 16:11:50 UTC","0","Lynch Station","60","254","138.57849761056005"
"0091","2020-10-14 16:11:50 UTC","0","Harris Hall","287","260","79.62411694957753"
"0091","2020-10-14 16:11:50 UTC","0","Harvey House","380","397","123.0447073221762"
"0091","2020-10-14 16:11:50 UTC","0","Golledge Hall","538","153","140.42791745233566"
"0091","2020-10-14 16:11:50 UTC","0","Snow Church","462","59","292.97098832478275"
"0091","2020-10-14 16:11:50 UTC","0","Sauer Center","275","27","350.69074695520555"
"0091","2020-10-14 16:11:50 UTC","0","Tobler Museum","360","174","142.80406156688963"
"0092","2020-10-15 14:06:41 UTC","0","Lynch Station","538","47","531.6060571513459"
"0092","2020-10-15 14:06:41 UTC","0","Sauer Center","18","382","714.547409203896"
"0092","2020-10-15 14:06:41 UTC","0","Golledge Hall","166","173","415.12407783697637"
"0092","2020-10-15 14:06:41 UTC","0","Snow Church","32","224","684.2638380040261"
"0092","2020-10-15 14:06:41 UTC","0","Tobler Museum","183","386","407.1805496336975"
"0092","2020-10-15 14:06:41 UTC","0","Harris Hall","450","199","236.54597861726586"
"0092","2020-10-15 14:06:41 UTC","0","Harvey House","178","15","484.10329476259506"
"0092","2020-10-15 14:06:41 UTC","0","Batty House","443","37","477.7876097179583"
"0093","2020-10-15 14:11:17 UTC","0","Batty House","267","526","349.4509979954271"
"0093","2020-10-15 14:11:17 UTC","0","Lynch Station","200","367","307.23443817384793"
"0093","2020-10-15 14:11:17 UTC","0","Harris Hall","538","291","329.4753405036559"
"0093","2020-10-15 14:11:17 UTC","0","Harvey House","649","200","455.2471856036015"
"0093","2020-10-15 14:11:17 UTC","0","Golledge Hall","370","129","252.74493071078598"
"0093","2020-10-15 14:11:17 UTC","0","Snow Church","216","107","509.5134934425191"
"0093","2020-10-15 14:11:17 UTC","0","Sauer Center","102","156","544.3620119001693"
"0093","2020-10-15 14:11:17 UTC","0","Tobler Museum","27","258","485.44000659195774"
"0094","2020-10-15 16:00:36 UTC","0","Golledge Hall","605","232","71.84705978674423"
"0094","2020-10-15 16:00:36 UTC","0","Snow Church","524","56","243.03291958086666"
"0094","2020-10-15 16:00:36 UTC","0","Sauer Center","217","75","413.961350852951"
"0094","2020-10-15 16:00:36 UTC","0","Tobler Museum","52","162","442.81034314929906"
"0094","2020-10-15 16:00:36 UTC","0","Harvey House","435","444","146.84004903295286"
"0094","2020-10-15 16:00:36 UTC","0","Harris Hall","375","318","184.56435192094924"
"0094","2020-10-15 16:00:36 UTC","0","Lynch Station","125","313","220.20445045457188"
"0094","2020-10-15 16:00:36 UTC","0","Batty House","144","505","260.725909721301"
"0095","2020-10-15 16:12:14 UTC","0","Tobler Museum","574","206","116.69190203266035"
"0095","2020-10-15 16:12:14 UTC","0","Batty House","55","518","247.58836806279893"
"0095","2020-10-15 16:12:14 UTC","0","Lynch Station","27","321","197.57024067404484"
"0095","2020-10-15 16:12:14 UTC","0","Harris Hall","238","261","41.88078318274385"
"0095","2020-10-15 16:12:14 UTC","0","Harvey House","428","25","479.1200267156446"
